order_id,order_date,customer_id,product,quantity,unit_price,city,state
A4915,1/5/2025,C981,Quinoa,10,6.25,Dallas,TX
A4916,2/4/2025,C800,Protein Bar,4,2.5,Austin,TX
A4917,1/14/2025,C455,Almonds,6,5.75,Fort Worth,TX
A4918,1/25/2025,C700,Chana Dal,10,4.4,Fort Worth,TX
A4919,1/26/2025,C723,Oats,10,3,Plano,TX
A4920,1/30/2025,C838,Protein Bar,6,2.5,Austin,TX
A4921,2/20/2025,C193,Protein Bar,1,2.5,Dallas,TX
A4922,3/26/2025,C1125,Almonds,8,5.75,Corpus Christi,TX
A4923,1/31/2025,C904,Almonds,2,5.75,Plano,TX
A4924,3/6/2025,C477,Cashews,4,7,Houston,TX
A4925,3/30/2025,C118,Soya Chunks,3,2.9,Plano,TX
A4926,1/27/2025,C742,Cashews,4,7,Fort Worth,TX
A4927,2/28/2025,C455,Broccoli,10,1.8,Corpus Christi,TX
A4928,1/16/2025,C1125,Oats,1,3,Austin,TX
A4929,3/3/2025,C1125,Oats,3,3,Houston,TX
A4930,1/15/2025,C755,Green Tea,3,4,Plano,TX
A4931,1/18/2025,C665,Soya Chunks,7,2.9,Houston,TX
A4932,2/16/2025,C131,Oats,7,3,Frisco,TX
A4933,3/11/2025,C1106,Cashews,1,7,Houston,TX
A4934,3/6/2025,C940,Chia Seeds,4,8.5,Frisco,TX
A4935,1/12/2025,C933,Soya Chunks,2,2.9,Corpus Christi,TX
A4936,3/27/2025,C384,Soya Chunks,2,2.9,Austin,TX
A4937,3/19/2025,C704,Quinoa,9,6.25,Dallas,TX
A4938,1/12/2025,C441,Chana Dal,1,4.4,Austin,TX
A4939,3/24/2025,C1182,Chana Dal,2,4.4,Dallas,TX
A4940,1/24/2025,C112,Green Tea,6,4,Fort Worth,TX
A4941,1/10/2025,C1248,Protein Bar,3,2.5,Fort Worth,TX
A4942,1/25/2025,C1067,Oats,7,3,Plano,TX
A4943,1/25/2025,C1409,Cashews,8,7,Plano,TX
A4944,2/1/2025,C1415,Oats,4,3,Arlington,TX
A4945,2/17/2025,C255,Chia Seeds,10,8.5,Plano,TX
A4946,3/31/2025,C063,Oats,8,3,Plano,TX
A4947,3/28/2025,C279,Chia Seeds,5,8.5,Plano,TX
A4948,2/24/2025,C1259,Soya Chunks,2,2.9,San Antonio,TX
A4949,1/15/2025,C970,Soya Chunks,10,2.9,Corpus Christi,TX
A4950,2/12/2025,C115,Oats,5,3,Dallas,TX
A4951,2/4/2025,C609,Cashews,2,7,Houston,TX
A4952,2/15/2025,C775,Cashews,7,7,Plano,TX
A4953,1/8/2025,C842,Soya Chunks,5,2.9,Houston,TX
A4954,2/22/2025,C401,Oats,9,3,Plano,TX
A4955,2/6/2025,C418,Cashews,2,7,Austin,TX
A4956,1/7/2025,C535,Cashews,1,7,San Antonio,TX
A4957,1/19/2025,C1148,Chana Dal,3,4.4,El Paso,TX
A4958,3/12/2025,C388,Protein Bar,2,2.5,El Paso,TX
A4959,3/14/2025,C562,Protein Bar,7,2.5,El Paso,TX
A4960,2/28/2025,C090,Chana Dal,7,4.4,San Antonio,TX
A4961,2/21/2025,C1191,Broccoli,8,1.8,Arlington,TX
A4962,3/12/2025,C1401,Quinoa,8,6.25,Dallas,TX
A4963,3/28/2025,C031,Soya Chunks,7,2.9,Austin,TX
A4964,2/19/2025,C240,Oats,4,3,Austin,TX
A4965,1/13/2025,C154,Chana Dal,10,4.4,Fort Worth,TX
A4966,1/28/2025,C009,Almonds,8,5.75,Plano,TX
A4967,3/9/2025,C529,Chana Dal,9,4.4,Austin,TX
A4968,1/5/2025,C045,Broccoli,7,1.8,Dallas,TX
A4969,2/5/2025,C900,Oats,8,3,Frisco,TX
A4970,3/20/2025,C299,Soya Chunks,1,2.9,Austin,TX
A4971,2/7/2025,C937,Cashews,6,7,Frisco,TX
A4972,2/8/2025,C117,Chia Seeds,7,8.5,San Antonio,TX
A4973,2/18/2025,C1371,Soya Chunks,1,2.9,Corpus Christi,TX
A4974,1/4/2025,C970,Oats,9,3,Frisco,TX
A4975,1/22/2025,C405,Soya Chunks,6,2.9,Arlington,TX
A4976,1/1/2025,C771,Broccoli,6,1.8,Houston,TX
A4977,2/4/2025,C690,Chia Seeds,3,8.5,Corpus Christi,TX
A4978,3/13/2025,C558,Chia Seeds,7,8.5,Plano,TX
A4979,3/11/2025,C327,Soya Chunks,10,2.9,Arlington,TX
A4980,1/21/2025,C327,Green Tea,8,4,Dallas,TX
A4981,2/3/2025,C1487,Soya Chunks,8,2.9,Corpus Christi,TX
A4982,3/17/2025,C026,Broccoli,10,1.8,Corpus Christi,TX
A4983,1/7/2025,C730,Chia Seeds,5,8.5,Dallas,TX
A4984,1/16/2025,C1279,Almonds,8,5.75,Austin,TX
A4985,1/21/2025,C214,Broccoli,6,1.8,San Antonio,TX
A4986,3/11/2025,C094,Broccoli,5,1.8,San Antonio,TX
A4987,1/16/2025,C1330,Protein Bar,5,2.5,Dallas,TX
A4988,2/18/2025,C706,Broccoli,8,1.8,San Antonio,TX
A4989,2/19/2025,C1016,Almonds,7,5.75,Austin,TX
A4990,2/5/2025,C582,Quinoa,6,6.25,San Antonio,TX
A4991,3/29/2025,C1316,Cashews,9,7,Austin,TX
A4992,3/23/2025,C061,Green Tea,3,4,Plano,TX
A4993,2/13/2025,C193,Chana Dal,10,4.4,Houston,TX
A4994,1/17/2025,C973,Protein Bar,8,2.5,Corpus Christi,TX
A4995,1/14/2025,C753,Soya Chunks,10,2.9,Dallas,TX
A4996,2/22/2025,C747,Quinoa,5,6.25,Austin,TX
A4997,2/5/2025,C952,Soya Chunks,7,2.9,Fort Worth,TX
A4998,1/4/2025,C1379,Green Tea,10,4,Austin,TX
A4999,2/18/2025,C994,Cashews,6,7,Plano,TX
A5000,2/19/2025,C361,Cashews,5,7,Austin,TX
A5001,1/30/2025,C010,Oats,5,3,Frisco,TX
A5002,2/19/2025,C164,Green Tea,4,4,El Paso,TX
A5003,3/13/2025,C960,Almonds,1,5.75,Corpus Christi,TX
A5004,3/1/2025,C918,Soya Chunks,3,2.9,El Paso,TX
A5005,3/28/2025,C1493,Oats,7,3,Dallas,TX
A5006,1/6/2025,C1229,Oats,8,3,Corpus Christi,TX
A5007,2/16/2025,C1013,Protein Bar,9,2.5,San Antonio,TX
A5008,3/26/2025,C240,Protein Bar,6,2.5,Frisco,TX
A5009,1/10/2025,C1341,Oats,1,3,Corpus Christi,TX
A5010,1/10/2025,C176,Green Tea,2,4,Houston,TX
A5011,1/5/2025,C1243,Broccoli,5,1.8,Plano,TX
A5012,3/21/2025,C1142,Green Tea,1,4,Dallas,TX
A5013,1/20/2025,C1206,Cashews,9,7,San Antonio,TX
A5014,3/26/2025,C1346,Chia Seeds,4,8.5,Arlington,TX
A5015,3/24/2025,C426,Broccoli,5,1.8,Corpus Christi,TX
A5016,1/29/2025,C130,Chana Dal,8,4.4,Frisco,TX
A5017,2/23/2025,C086,Almonds,1,5.75,Austin,TX
A5018,2/1/2025,C663,Green Tea,3,4,Fort Worth,TX
A5019,3/6/2025,C1097,Chana Dal,3,4.4,El Paso,TX
A5020,2/10/2025,C1497,Cashews,6,7,Austin,TX
A5021,1/4/2025,C1175,Almonds,9,5.75,Austin,TX
A5022,1/28/2025,C605,Green Tea,8,4,Fort Worth,TX
A5023,3/26/2025,C098,Chia Seeds,6,8.5,Arlington,TX
A5024,3/7/2025,C1294,Chia Seeds,3,8.5,San Antonio,TX
A5025,2/11/2025,C614,Oats,3,3,Houston,TX
A5026,2/5/2025,C778,Cashews,9,7,Houston,TX
A5027,1/27/2025,C1407,Cashews,7,7,Austin,TX
A5028,1/14/2025,C1051,Protein Bar,4,2.5,Arlington,TX
A5029,3/6/2025,C626,Cashews,3,7,Arlington,TX
A5030,1/23/2025,C1399,Broccoli,8,1.8,Frisco,TX
A5031,3/22/2025,C802,Chana Dal,6,4.4,Plano,TX
A5032,3/2/2025,C660,Cashews,5,7,Austin,TX
A5033,2/23/2025,C402,Oats,3,3,Plano,TX
A5034,2/24/2025,C1027,Soya Chunks,7,2.9,Frisco,TX
A5035,2/8/2025,C896,Chana Dal,3,4.4,San Antonio,TX
A5036,3/16/2025,C015,Soya Chunks,3,2.9,El Paso,TX
A5037,1/3/2025,C017,Green Tea,1,4,Houston,TX
A5038,3/25/2025,C1191,Green Tea,7,4,Plano,TX
A5039,2/7/2025,C078,Quinoa,3,6.25,Arlington,TX
A5040,3/30/2025,C1221,Oats,6,3,Austin,TX
A5041,3/13/2025,C1350,Cashews,4,7,Austin,TX
A5042,1/17/2025,C825,Chana Dal,8,4.4,Fort Worth,TX
A5043,1/21/2025,C408,Almonds,1,5.75,Houston,TX
A5044,2/26/2025,C1441,Oats,5,3,San Antonio,TX
A5045,1/16/2025,C242,Chia Seeds,9,8.5,Frisco,TX
A5046,1/7/2025,C1094,Almonds,10,5.75,Corpus Christi,TX
A5047,1/17/2025,C842,Almonds,5,5.75,Dallas,TX
A5048,2/18/2025,C305,Broccoli,3,1.8,Austin,TX
A5049,2/21/2025,C1080,Green Tea,5,4,San Antonio,TX
A5050,3/29/2025,C066,Cashews,1,7,San Antonio,TX
A5051,1/17/2025,C061,Chia Seeds,7,8.5,Austin,TX
A5052,1/9/2025,C1313,Chana Dal,1,4.4,Austin,TX
A5053,2/10/2025,C614,Almonds,2,5.75,Plano,TX
A5054,3/31/2025,C459,Chia Seeds,2,8.5,Austin,TX
A5055,3/4/2025,C1175,Cashews,6,7,San Antonio,TX
A5056,2/15/2025,C1481,Broccoli,7,1.8,Austin,TX
A5057,2/11/2025,C295,Chana Dal,2,4.4,San Antonio,TX
A5058,2/22/2025,C008,Almonds,7,5.75,Austin,TX
A5059,1/10/2025,C108,Cashews,9,7,Austin,TX
A5060,2/2/2025,C1488,Chia Seeds,1,8.5,Frisco,TX
A5061,3/9/2025,C426,Almonds,9,5.75,San Antonio,TX
A5062,1/10/2025,C956,Almonds,7,5.75,Plano,TX
A5063,3/6/2025,C949,Oats,6,3,Arlington,TX
A5064,2/7/2025,C022,Protein Bar,4,2.5,Plano,TX
A5065,3/24/2025,C307,Chia Seeds,9,8.5,Houston,TX
A5066,3/12/2025,C784,Protein Bar,9,2.5,Dallas,TX
A5067,3/10/2025,C1181,Broccoli,9,1.8,Houston,TX
A5068,1/26/2025,C930,Quinoa,5,6.25,Austin,TX
A5069,1/9/2025,C782,Oats,10,3,Corpus Christi,TX
A5070,2/9/2025,C1317,Broccoli,1,1.8,Dallas,TX
A5071,1/8/2025,C512,Chia Seeds,10,8.5,Arlington,TX
A5072,3/7/2025,C271,Green Tea,7,4,Dallas,TX
A5073,1/18/2025,C111,Oats,9,3,Dallas,TX
A5074,1/6/2025,C326,Green Tea,7,4,Fort Worth,TX
A5075,2/23/2025,C255,Cashews,6,7,Arlington,TX
A5076,3/22/2025,C1177,Quinoa,1,6.25,Austin,TX
A5077,3/7/2025,C1130,Quinoa,2,6.25,Arlington,TX
A5078,1/29/2025,C1271,Oats,7,3,Fort Worth,TX
A5079,3/3/2025,C057,Almonds,1,5.75,San Antonio,TX
A5080,1/30/2025,C691,Soya Chunks,9,2.9,Houston,TX
A5081,1/13/2025,C1081,Almonds,10,5.75,Fort Worth,TX
A5082,2/16/2025,C1260,Soya Chunks,4,2.9,Frisco,TX
A5083,1/22/2025,C493,Protein Bar,2,2.5,Frisco,TX
A5084,2/7/2025,C614,Almonds,5,5.75,Dallas,TX
A5085,2/5/2025,C1045,Soya Chunks,2,2.9,Frisco,TX
A5086,2/4/2025,C411,Chia Seeds,8,8.5,Austin,TX
A5087,2/2/2025,C1360,Soya Chunks,10,2.9,Plano,TX
A5088,3/28/2025,C348,Green Tea,2,4,Arlington,TX
A5089,1/17/2025,C1350,Cashews,9,7,Arlington,TX
A5090,4/1/2025,C502,Almonds,10,5.75,Arlington,TX
A5091,1/13/2025,C1433,Broccoli,10,1.8,El Paso,TX
A5092,1/18/2025,C611,Chana Dal,1,4.4,Corpus Christi,TX
A5093,2/24/2025,C061,Almonds,5,5.75,Dallas,TX
A5094,3/22/2025,C088,Quinoa,7,6.25,Corpus Christi,TX
A5095,2/9/2025,C039,Broccoli,5,1.8,Arlington,TX
A5096,3/13/2025,C699,Soya Chunks,2,2.9,Arlington,TX
A5097,2/7/2025,C130,Oats,5,3,San Antonio,TX
A5098,1/7/2025,C1287,Chia Seeds,2,8.5,Frisco,TX
A5099,2/5/2025,C655,Cashews,1,7,Fort Worth,TX
A5100,3/31/2025,C976,Green Tea,4,4,Austin,TX
A5101,1/30/2025,C1343,Chia Seeds,6,8.5,Plano,TX
A5102,3/1/2025,C1123,Oats,2,3,Corpus Christi,TX
A5103,1/24/2025,C775,Chia Seeds,1,8.5,Fort Worth,TX
A5104,2/12/2025,C1076,Green Tea,2,4,Plano,TX
A5105,1/24/2025,C1408,Chia Seeds,6,8.5,Arlington,TX
A5106,1/27/2025,C1319,Broccoli,4,1.8,Frisco,TX
A5107,3/2/2025,C934,Protein Bar,8,2.5,Frisco,TX
A5108,2/11/2025,C1190,Almonds,10,5.75,Dallas,TX
A5109,3/5/2025,C752,Chana Dal,8,4.4,Plano,TX
A5110,2/28/2025,C871,Broccoli,3,1.8,Arlington,TX
A5111,2/7/2025,C1025,Chana Dal,4,4.4,Frisco,TX
A5112,2/4/2025,C819,Chana Dal,1,4.4,Houston,TX
A5113,3/3/2025,C776,Soya Chunks,1,2.9,Houston,TX
A5114,2/17/2025,C912,Oats,2,3,Plano,TX
A5115,2/10/2025,C618,Cashews,3,7,Houston,TX
A5116,3/18/2025,C881,Chana Dal,7,4.4,Arlington,TX
A5117,3/10/2025,C743,Almonds,10,5.75,Frisco,TX
A5118,1/5/2025,C1494,Oats,4,3,Dallas,TX
A5119,2/25/2025,C1463,Broccoli,7,1.8,El Paso,TX
A5120,3/19/2025,C1367,Chia Seeds,4,8.5,Arlington,TX
A5121,3/13/2025,C365,Soya Chunks,7,2.9,Houston,TX
A5122,3/25/2025,C651,Chia Seeds,4,8.5,Fort Worth,TX
A5123,1/24/2025,C1142,Almonds,1,5.75,Frisco,TX
A5124,2/12/2025,C661,Green Tea,7,4,Houston,TX
A5125,2/6/2025,C714,Green Tea,3,4,Frisco,TX
A5126,1/12/2025,C215,Soya Chunks,5,2.9,Arlington,TX
A5127,3/30/2025,C1299,Soya Chunks,1,2.9,Fort Worth,TX
A5128,1/6/2025,C1193,Broccoli,7,1.8,Plano,TX
A5129,3/22/2025,C293,Almonds,9,5.75,El Paso,TX
A5130,1/27/2025,C632,Green Tea,6,4,El Paso,TX
A5131,1/7/2025,C1359,Almonds,7,5.75,Austin,TX
A5132,3/20/2025,C1441,Soya Chunks,4,2.9,Dallas,TX
A5133,2/3/2025,C1250,Protein Bar,10,2.5,Plano,TX
A5134,1/15/2025,C1148,Almonds,5,5.75,San Antonio,TX
A5135,3/23/2025,C1414,Quinoa,1,6.25,Houston,TX
A5136,1/3/2025,C1106,Soya Chunks,6,2.9,El Paso,TX
A5137,2/7/2025,C343,Protein Bar,10,2.5,Austin,TX
A5138,3/8/2025,C310,Almonds,5,5.75,Dallas,TX
A5139,1/21/2025,C211,Quinoa,10,6.25,El Paso,TX
A5140,1/30/2025,C1115,Quinoa,8,6.25,San Antonio,TX
A5141,1/24/2025,C1360,Broccoli,1,1.8,Arlington,TX
A5142,1/15/2025,C1071,Chana Dal,2,4.4,Houston,TX
A5143,3/1/2025,C511,Almonds,6,5.75,Dallas,TX
A5144,1/8/2025,C1332,Almonds,6,5.75,Houston,TX
A5145,1/4/2025,C298,Almonds,5,5.75,Fort Worth,TX
A5146,1/1/2025,C152,Broccoli,1,1.8,Arlington,TX
A5147,1/18/2025,C516,Soya Chunks,9,2.9,Plano,TX
A5148,1/10/2025,C1192,Soya Chunks,7,2.9,Houston,TX
A5149,2/21/2025,C124,Green Tea,8,4,San Antonio,TX
A5150,3/24/2025,C889,Broccoli,4,1.8,El Paso,TX
A5151,1/24/2025,C1272,Soya Chunks,9,2.9,Frisco,TX
A5152,3/5/2025,C1386,Chia Seeds,3,8.5,Austin,TX
A5153,1/8/2025,C746,Chia Seeds,9,8.5,Fort Worth,TX
A5154,2/24/2025,C158,Oats,7,3,Frisco,TX
A5155,3/21/2025,C1287,Almonds,6,5.75,Plano,TX
A5156,3/22/2025,C204,Green Tea,10,4,Dallas,TX
A5157,1/13/2025,C896,Chana Dal,2,4.4,Fort Worth,TX
A5158,1/5/2025,C070,Cashews,9,7,Dallas,TX
A5159,3/25/2025,C310,Oats,4,3,Plano,TX
A5160,3/22/2025,C400,Quinoa,5,6.25,Plano,TX
A5161,2/19/2025,C082,Quinoa,8,6.25,Dallas,TX
A5162,3/30/2025,C1290,Protein Bar,3,2.5,Plano,TX
A5163,3/8/2025,C914,Chana Dal,7,4.4,Plano,TX
A5164,1/6/2025,C1417,Cashews,9,7,Fort Worth,TX
A5165,3/24/2025,C364,Quinoa,8,6.25,Dallas,TX
A5166,1/24/2025,C846,Chana Dal,9,4.4,Houston,TX
A5167,1/14/2025,C344,Soya Chunks,7,2.9,Arlington,TX
A5168,1/24/2025,C106,Protein Bar,9,2.5,Dallas,TX
A5169,2/12/2025,C1150,Cashews,3,7,Austin,TX
A5170,3/26/2025,C046,Chia Seeds,7,8.5,Dallas,TX
A5171,3/24/2025,C306,Almonds,1,5.75,Frisco,TX
A5172,3/14/2025,C363,Chana Dal,5,4.4,San Antonio,TX
A5173,2/18/2025,C262,Soya Chunks,8,2.9,Arlington,TX
A5174,1/20/2025,C461,Green Tea,4,4,Austin,TX
A5175,2/14/2025,C797,Cashews,7,7,Fort Worth,TX
A5176,3/9/2025,C1413,Chia Seeds,8,8.5,Austin,TX
A5177,3/27/2025,C322,Quinoa,10,6.25,El Paso,TX
A5178,3/10/2025,C1486,Protein Bar,7,2.5,Frisco,TX
A5179,2/27/2025,C474,Almonds,7,5.75,Arlington,TX
A5180,1/5/2025,C1076,Cashews,9,7,Austin,TX
A5181,3/24/2025,C616,Quinoa,8,6.25,Fort Worth,TX
A5182,3/16/2025,C066,Soya Chunks,1,2.9,Arlington,TX
A5183,3/26/2025,C1372,Green Tea,5,4,Austin,TX
A5184,2/21/2025,C620,Protein Bar,4,2.5,El Paso,TX
A5185,2/27/2025,C786,Chia Seeds,2,8.5,Houston,TX
A5186,3/27/2025,C1108,Oats,6,3,Arlington,TX
A5187,3/12/2025,C1420,Almonds,3,5.75,El Paso,TX
A5188,3/9/2025,C972,Protein Bar,9,2.5,El Paso,TX
A5189,3/24/2025,C1321,Quinoa,3,6.25,Dallas,TX
A5190,3/20/2025,C096,Soya Chunks,9,2.9,El Paso,TX
A5191,2/18/2025,C1067,Green Tea,5,4,Austin,TX
A5192,1/3/2025,C029,Chia Seeds,3,8.5,Fort Worth,TX
A5193,1/15/2025,C445,Broccoli,7,1.8,Plano,TX
A5194,2/8/2025,C957,Soya Chunks,10,2.9,San Antonio,TX
A5195,2/21/2025,C865,Cashews,6,7,San Antonio,TX
A5196,3/24/2025,C382,Quinoa,10,6.25,Fort Worth,TX
A5197,3/20/2025,C055,Soya Chunks,9,2.9,El Paso,TX
A5198,2/17/2025,C750,Green Tea,7,4,Fort Worth,TX
A5199,2/5/2025,C944,Green Tea,5,4,San Antonio,TX
A5200,2/3/2025,C220,Quinoa,1,6.25,Austin,TX
A5201,1/14/2025,C1443,Almonds,6,5.75,Dallas,TX
A5202,1/5/2025,C1453,Chia Seeds,5,8.5,Frisco,TX
A5203,4/1/2025,C1201,Protein Bar,7,2.5,Fort Worth,TX
A5204,3/18/2025,C724,Green Tea,6,4,Arlington,TX
A5205,2/15/2025,C1070,Cashews,3,7,Frisco,TX
A5206,1/14/2025,C893,Quinoa,9,6.25,Arlington,TX
A5207,3/2/2025,C1188,Soya Chunks,7,2.9,San Antonio,TX
A5208,3/19/2025,C909,Chia Seeds,1,8.5,Dallas,TX
A5209,3/18/2025,C1216,Quinoa,5,6.25,San Antonio,TX
A5210,3/24/2025,C1034,Broccoli,10,1.8,San Antonio,TX
A5211,2/17/2025,C880,Almonds,1,5.75,Plano,TX
A5212,3/17/2025,C965,Chia Seeds,5,8.5,Austin,TX
A5213,3/21/2025,C1213,Almonds,3,5.75,Fort Worth,TX
A5214,1/13/2025,C170,Soya Chunks,7,2.9,Arlington,TX
A5215,2/3/2025,C434,Almonds,9,5.75,Fort Worth,TX
A5216,3/1/2025,C854,Chia Seeds,5,8.5,Frisco,TX
A5217,3/29/2025,C119,Cashews,6,7,Austin,TX
A5218,2/24/2025,C877,Broccoli,7,1.8,Fort Worth,TX
A5219,1/6/2025,C875,Green Tea,1,4,Corpus Christi,TX
A5220,1/30/2025,C774,Broccoli,5,1.8,Frisco,TX
A5221,2/6/2025,C360,Broccoli,7,1.8,Austin,TX
A5222,2/15/2025,C108,Cashews,5,7,Corpus Christi,TX
A5223,1/16/2025,C912,Green Tea,7,4,Corpus Christi,TX
A5224,1/28/2025,C084,Soya Chunks,2,2.9,Austin,TX
A5225,3/28/2025,C708,Quinoa,5,6.25,Dallas,TX
A5226,2/19/2025,C641,Chia Seeds,6,8.5,Plano,TX
A5227,1/30/2025,C464,Almonds,4,5.75,Arlington,TX
A5228,1/22/2025,C413,Broccoli,8,1.8,El Paso,TX
A5229,3/20/2025,C766,Oats,6,3,El Paso,TX
A5230,3/23/2025,C544,Oats,9,3,Corpus Christi,TX
A5231,3/30/2025,C1245,Chia Seeds,9,8.5,Frisco,TX
A5232,1/29/2025,C1030,Chana Dal,9,4.4,Austin,TX
A5233,1/10/2025,C951,Chana Dal,3,4.4,Arlington,TX
A5234,2/27/2025,C1220,Oats,10,3,Austin,TX
A5235,2/18/2025,C476,Cashews,3,7,Fort Worth,TX
A5236,1/25/2025,C782,Quinoa,6,6.25,Plano,TX
A5237,3/4/2025,C814,Broccoli,6,1.8,San Antonio,TX
A5238,1/15/2025,C589,Chana Dal,2,4.4,Houston,TX
A5239,2/12/2025,C192,Broccoli,5,1.8,Corpus Christi,TX
A5240,2/26/2025,C547,Almonds,1,5.75,Corpus Christi,TX
A5241,3/27/2025,C338,Chana Dal,7,4.4,Corpus Christi,TX
A5242,1/17/2025,C588,Oats,2,3,Dallas,TX
A5243,1/31/2025,C320,Cashews,5,7,Houston,TX
A5244,3/22/2025,C1389,Green Tea,7,4,El Paso,TX
A5245,3/4/2025,C578,Almonds,10,5.75,Dallas,TX
A5246,2/28/2025,C1147,Quinoa,5,6.25,El Paso,TX
A5247,3/20/2025,C807,Chia Seeds,10,8.5,Corpus Christi,TX
A5248,3/2/2025,C1298,Chia Seeds,6,8.5,Dallas,TX
A5249,1/22/2025,C740,Chana Dal,1,4.4,Austin,TX
A5250,2/26/2025,C463,Protein Bar,3,2.5,Corpus Christi,TX
A5251,2/24/2025,C1475,Green Tea,2,4,Corpus Christi,TX
A5252,2/8/2025,C1119,Soya Chunks,2,2.9,Fort Worth,TX
A5253,2/10/2025,C546,Almonds,7,5.75,Plano,TX
A5254,2/6/2025,C1454,Almonds,1,5.75,El Paso,TX
A5255,3/9/2025,C1053,Broccoli,3,1.8,San Antonio,TX
A5256,3/22/2025,C680,Soya Chunks,6,2.9,Houston,TX
A5257,2/26/2025,C900,Green Tea,9,4,El Paso,TX
A5258,3/1/2025,C1221,Broccoli,6,1.8,El Paso,TX
A5259,2/21/2025,C433,Green Tea,3,4,Frisco,TX
A5260,3/13/2025,C174,Quinoa,10,6.25,El Paso,TX
A5261,1/24/2025,C111,Chana Dal,7,4.4,Dallas,TX
A5262,1/26/2025,C1168,Cashews,2,7,Plano,TX
A5263,1/24/2025,C440,Broccoli,1,1.8,Arlington,TX
A5264,3/28/2025,C836,Chia Seeds,8,8.5,Frisco,TX
A5265,3/16/2025,C937,Quinoa,5,6.25,Frisco,TX
A5266,2/3/2025,C161,Cashews,10,7,Arlington,TX
A5267,3/18/2025,C419,Chana Dal,2,4.4,San Antonio,TX
A5268,2/14/2025,C394,Cashews,10,7,San Antonio,TX
A5269,3/11/2025,C737,Quinoa,1,6.25,Corpus Christi,TX
A5270,2/3/2025,C568,Chia Seeds,8,8.5,El Paso,TX
A5271,1/9/2025,C710,Broccoli,7,1.8,El Paso,TX
A5272,2/19/2025,C834,Cashews,2,7,Austin,TX
A5273,3/29/2025,C1158,Protein Bar,4,2.5,Fort Worth,TX
A5274,3/23/2025,C869,Protein Bar,7,2.5,El Paso,TX
A5275,2/25/2025,C1398,Oats,10,3,Plano,TX
A5276,2/13/2025,C517,Oats,5,3,Corpus Christi,TX
A5277,3/23/2025,C532,Protein Bar,5,2.5,Plano,TX
A5278,2/20/2025,C139,Soya Chunks,1,2.9,Plano,TX
A5279,1/30/2025,C1289,Soya Chunks,9,2.9,Arlington,TX
A5280,3/2/2025,C972,Green Tea,3,4,Plano,TX
A5281,2/1/2025,C807,Almonds,8,5.75,San Antonio,TX
A5282,2/16/2025,C568,Quinoa,3,6.25,Plano,TX
A5283,1/24/2025,C681,Broccoli,3,1.8,Austin,TX
A5284,3/7/2025,C1053,Cashews,4,7,Fort Worth,TX
A5285,1/9/2025,C929,Chana Dal,9,4.4,Corpus Christi,TX
A5286,2/17/2025,C1146,Chana Dal,5,4.4,Arlington,TX
A5287,1/13/2025,C374,Cashews,3,7,Frisco,TX
A5288,1/18/2025,C143,Almonds,4,5.75,Houston,TX
A5289,2/12/2025,C872,Cashews,3,7,El Paso,TX
A5290,1/13/2025,C622,Broccoli,4,1.8,San Antonio,TX
A5291,3/13/2025,C391,Broccoli,10,1.8,El Paso,TX
A5292,2/16/2025,C126,Cashews,1,7,Fort Worth,TX
A5293,3/18/2025,C165,Chia Seeds,4,8.5,Corpus Christi,TX
A5294,3/17/2025,C265,Almonds,2,5.75,Corpus Christi,TX
A5295,1/28/2025,C692,Cashews,4,7,Arlington,TX
A5296,1/20/2025,C041,Quinoa,2,6.25,Dallas,TX
A5297,3/30/2025,C1057,Green Tea,7,4,Fort Worth,TX
A5298,1/27/2025,C326,Protein Bar,8,2.5,Plano,TX
A5299,3/11/2025,C718,Oats,9,3,San Antonio,TX
A5300,1/11/2025,C691,Oats,4,3,Plano,TX
A5301,2/17/2025,C795,Chia Seeds,8,8.5,Austin,TX
A5302,1/14/2025,C1440,Soya Chunks,5,2.9,San Antonio,TX
A5303,1/7/2025,C1178,Green Tea,1,4,El Paso,TX
A5304,3/20/2025,C955,Green Tea,7,4,Fort Worth,TX
A5305,3/23/2025,C577,Quinoa,4,6.25,Houston,TX
A5306,2/5/2025,C149,Chana Dal,6,4.4,Dallas,TX
A5307,2/1/2025,C526,Chia Seeds,5,8.5,Corpus Christi,TX
A5308,3/15/2025,C029,Chana Dal,9,4.4,Houston,TX
A5309,1/13/2025,C610,Protein Bar,7,2.5,Corpus Christi,TX
A5310,3/28/2025,C1380,Broccoli,7,1.8,Corpus Christi,TX
A5311,1/28/2025,C232,Chia Seeds,8,8.5,Houston,TX
A5312,3/13/2025,C338,Soya Chunks,10,2.9,San Antonio,TX
A5313,1/5/2025,C1206,Oats,3,3,Plano,TX
A5314,3/21/2025,C413,Quinoa,1,6.25,Houston,TX
A5315,1/31/2025,C684,Protein Bar,9,2.5,Plano,TX
A5316,2/13/2025,C1135,Chana Dal,6,4.4,Frisco,TX
A5317,3/8/2025,C1039,Oats,5,3,Corpus Christi,TX
A5318,3/10/2025,C891,Green Tea,5,4,Arlington,TX
A5319,2/27/2025,C967,Oats,5,3,Austin,TX
A5320,1/2/2025,C380,Oats,2,3,El Paso,TX
A5321,1/21/2025,C1224,Green Tea,9,4,Plano,TX
A5322,1/4/2025,C203,Oats,4,3,Frisco,TX
A5323,2/20/2025,C1498,Chana Dal,10,4.4,Fort Worth,TX
A5324,1/16/2025,C878,Cashews,4,7,Frisco,TX
